store_name,location,event_type,event_date,status,short_description,article_link,published_date,source_batch,Date_Appended
Le Umu,"5181 W Charleston Blvd 120, Las Vegas, NV 89146",Opening,Summer 2026,"construction is underway and slated for completion soon, with a summer opening in mind","Le Umu is an authentic Samoan eatery offering traditional Polynesian dishes, having first debuted in Las Vegas in the early 2000s and been revived in 2020. The restaurant is set to open a new location in Charleston Heights inside the Charleston West Plaza at 5181 W Charleston Blvd 120, per a City of Las Vegas permit, after closing its Silverado Ranch location. Construction is underway and the owner confirmed the upcoming opening but was unable to share further details by time of publication.",https://whatnow.com/las-vegas/restaurants/le-umu-is-on-da-move/,"June 05, 2026",batch_1_output,2026-06-09
The Win~Dow,"237 W. Chapman Ave., Orange, CA 92866",Opening,Not specified,proposed for 237 W. Chapman Ave.,"The Win~Dow is a burger and shakes concept known for smash burgers, fried chicken sandwiches, grain bowls, fries, and milkshakes, founded by Paul Hibler and Jeff Goodman under the American Gonzo Food Corporation umbrella. A California ABC license application lists a business identified as ""The Win~Dow and a Bar"" proposed for 237 W. Chapman Ave. in Orange, potentially also offering beer, wine, and spirits. The brand currently operates multiple locations across Southern California including Santa Monica, Venice, Silver Lake, Hollywood, and others.",https://whatnow.com/orange-county/restaurants/the-window-could-be-bringing-burgers-and-shakes-to-old-towne-orange/,"June 05, 2026",batch_1_output,2026-06-09
Neighborhood Test Kitchen,"301 Mission St, San Francisco, California",Opening,Not specified,set to open,"Neighborhood Test Kitchen is a new culinary concept by Chef Michael Mina that will host rotating restaurant concepts every four to six months, starting with an American brasserie-style menu. The project will take over the space previously occupied by International Smoke at 301 Mission St in San Francisco. Note: the scraper address of ""South Pasadena, CA 91030"" conflicts with the article body which clearly states 301 Mission St, San Francisco; article body address used per extraction rules.",https://whatnow.com/san-francisco/restaurants/mina-test-kitchen-returns-to-san-francisco-as-neighborhood-test-kitchen/,"June 05, 2026",batch_1_output,2026-06-09
Bushfire Kitchen,"3965 Alton Parkway, Suite A, Irvine, CA 92606",Opening,Not specified,preparing to take over space,"Bushfire Kitchen is a Southern California restaurant chain founded in 2012 in Temecula, known for ""healthy comfort food"" featuring grass-fed tri-tip, burgers, salads, bowls, and sandwiches. The brand appears to be expanding into Irvine per a recent filing with the Orange County Health Care Agency for a location at 3965 Alton Parkway, Suite A in the Westpark Plaza shopping center. No opening timeline has been publicly announced.",https://whatnow.com/orange-county/restaurants/bushfire-kitchen-plans-new-irvine-location/,"June 05, 2026",batch_1_output,2026-06-09
Shang Artisan Noodle,"211 S Las Vegas Blvd 100, Las Vegas, NV 89101",Opening,Spring 2026,slated for Spring,"Shang Artisan Noodle is a hand-pulled and knife-shaved noodle restaurant founded in 2016 rooted in Shan-Xi province traditions and Southern China street food culture. Per a City of Las Vegas permit, the brand is set to open along Carson Avenue Restaurant Row at 211 S Las Vegas Blvd 100 in Downtown Las Vegas, with a Spring opening noted in an Instagram post. WhatNow reached out to the General Manager and founder for additional details but did not receive a response by publication.",https://whatnow.com/las-vegas/restaurants/shang-artisan-noodle-to-open-a-dtlv-location/,"June 05, 2026",batch_1_output,2026-06-09
Arwa Coffee,"21940 Gosling Rd, Spring, TX 77379",Opening,Fall 2026,Arwa Coffee will have not one but two openings in the Greater Houston region this fall,"Arwa Coffee is an award-winning Yemeni coffee brand started in December 2022 in Richardson, Texas, offering traditional drinks like the Jubani, Dragon's Blood Refresher, Date Matcha Latte, and San Dune Latte. Per a recently filed permit, the brand is expected to open at Gosling Plaza III at 21940 Gosling Rd, with construction slated to start mid-July and wrap up end of September. Nidaa Rashid is listed as the franchisee on the permit for this location.",https://whatnow.com/houston/restaurants/arwa-coffee-continues-to-expand-in-the-greater-houston-community/,"June 05, 2026",batch_1_output,2026-06-09
Arwa Coffee,"9719 Westheimer Road, Houston, Texas",Opening,Fall 2026,debut the concept at 9719 Westhemier Road this fall,"Arwa Coffee is an award-winning Yemeni coffee brand started in December 2022 in Richardson, Texas, franchising to bring its coffee to communities across the country. A second Greater Houston location is planned at 9719 Westheimer Road, also slated to open this fall. Hamza Khan is the franchisee for this location.",https://whatnow.com/houston/restaurants/arwa-coffee-continues-to-expand-in-the-greater-houston-community/,"June 05, 2026",batch_1_output,2026-06-09
JB's Eatery,"51 W 8th St., New York, NY 10011",Opening,Early fall 2026,currently under construction and slated for a soft opening in the early fall,"JB's Eatery is a Euro-Asian bistro blending classical European technique with bold Asian flavors. It is currently under construction at 51 W 8th St. with a soft opening planned for early fall. The restaurant is a partnership between Huaibing ""Bing"" Zhang and chef John Liang, with seating for 20 guests.",https://whatnow.com/new-york/restaurants/euro-asian-bistro-coming-to-the-west-village/,"June 05, 2026",batch_2_output,2026-06-09
Kura Revolving Sushi Bar,"4000 Arlington Highlands Blvd, Suite 133, Arlington, TX 76018",Opening,End of 2026,Work on the restaurant's space is expected to begin later this summer and conclude by the end of the year,"Kura Revolving Sushi Bar is a Japanese dining chain combining traditional sushi with technology-driven service including conveyor belts and touchscreen ordering. A new location is planned at 4000 Arlington Highlands Blvd, Suite 133 in Arlington, with construction expected to start later this summer and finish by year-end. The chain currently operates 16 locations in North Texas, including several in the Dallas-Fort Worth area.",https://whatnow.com/dallas/restaurants/kura-revolving-sushi-bar-plans-new-location-in-arlington/,"June 05, 2026",batch_2_output,2026-06-09
Fà-me Café,"2375 E. Camelback Road, Phoenix, AZ 85016",Opening,Q4 2026,expected to relocate later this year,"Fà-me Café is a locally owned breakfast and lunch restaurant founded by Maria and Ivan O'Farrill, known for locally sourced ingredients and a mix of Spanish and Mexican culinary influences. It is expected to relocate from 4700 N. Central Ave. to 2375 E. Camelback Road in Phoenix's Biltmore neighborhood during Q4 2026. The new space spans 3,600 square feet on the ground floor of the 24th at Camelback office complex.",https://whatnow.com/phoenix/restaurants/fa-me-cafe-relocating-to-phoenixs-biltmore-neighborhood/,"June 05, 2026",batch_2_output,2026-06-09
Fà-me Café,"4700 N. Central Ave., Phoenix, AZ",Closing,Q4 2026,expected to relocate later this year,Fà-me Café is a locally owned breakfast and lunch restaurant that has operated at its Central Ave. location for years. The restaurant is expected to vacate its longtime home at 4700 N. Central Ave. during Q4 2026 as part of a relocation. It will be replaced at the new address by the same owners and concept.,https://whatnow.com/phoenix/restaurants/fa-me-cafe-relocating-to-phoenixs-biltmore-neighborhood/,"June 05, 2026",batch_2_output,2026-06-09
Scramble,"2375 E. Camelback Road, Phoenix, AZ 85016",Closing,September 2025,closed its location there in September 2025,Scramble was a restaurant operating at the 24th at Camelback office complex at 2375 E. Camelback Road. It closed its location there in September 2025. Its space will be taken over by Fà-me Café upon that restaurant's relocation.,https://whatnow.com/phoenix/restaurants/fa-me-cafe-relocating-to-phoenixs-biltmore-neighborhood/,"June 05, 2026",batch_2_output,2026-06-09
Matilde,"300 W Tyler St, Tampa, FL 33602",Opening,Spring 2027,expected to open in Spring 2027,"Matilde is an ""elevated coastal Mexican"" restaurant concept from Next Level Brands, located just off the Riverwalk in Downtown Tampa. It is expected to open in Spring 2027 at the Arts and Entertainment Residences at 300 W Tyler St. The concept is the latest from Next Level Brands founder Jeff Gigante, whose portfolio includes Union New American and Forbici Modern Italian.",https://whatnow.com/tampa/restaurants/next-level-brands-opening-new-mexican-restaurant-next-spring/,"June 05, 2026",batch_2_output,2026-06-09
4T's Eatery,"6050 Moncrief Rd, Jacksonville, FL 32209",Opening,Late June / early July 2026,expected to launch in late June/early July,"4T's Eatery is a family-run restaurant named after four family members (Torrey, Timothy, Tiana, and Timari) and focused on waffles and chicken-and-waffle combinations. It is expected to open in late June or early July at 6050 Moncrief Road in Jacksonville. The concept is a relaunch of the same team's earlier Phoenix Eatery, now in a larger, upgraded space.",https://whatnow.com/jacksonville/restaurants/4ts-eatery-opening-in-jacksonville-with-family-flavor-tradition/,"June 05, 2026",batch_2_output,2026-06-09
Norikawa,"1 Riverside Ave, Jacksonville, FL 32202",Opening,Not specified,in permit review,"Norikawa is a Japanese restaurant concept from Pearl Hospitality Group (part of Bento Group), offering an omakase dining experience comparable to its Tinseltown sister restaurant Norikase. It is currently in permit review for the One Riverside development at 1 Riverside Ave on the Downtown Northbank in Brooklyn (Jacksonville). The planned two-floor space would include indoor and outdoor dining, a bar, lounge, DJ booth, and an omakase counter on the second floor.",https://whatnow.com/jacksonville/restaurants/tinseltowns-norikase-is-getting-a-sister-restaurant/,"June 05, 2026",batch_2_output,2026-06-09
OH's Wine Salon,"35246 Leesburg Pike, Suite 190, Round Hill, VA 20141",Opening,Later this summer 2026,preparing to launch OH's Wine Salon later this summer,"OH's Wine Salon is a wine bar and small-plates concept from vintners Ana Hirsbrunner and Waldemar Ortiz, the team behind OH's Vineyard. It is preparing to open later this summer at 35246 Leesburg Pike, Suite 190 in Round Hill, Virginia. The 2,200-square-foot space seats up to 45 guests and features a scenic outdoor patio with a pond view.",https://whatnow.com/washington-dc/restaurants/raise-a-glass-to-ohs-wine-salon-pouring-into-round-hill-this-summer/,"June 05, 2026",batch_2_output,2026-06-09
O'Mara Irish Pub,"939 Edgewood Ave S, Jacksonville, FL 32205",Opening,End of June 2026,working to open by the end of the month,"O'Mara Irish Pub is a veteran- and woman-owned Irish pub offering beer, wine, pub fare, and live music. It is working to open by the end of the month at 939 Edgewood Ave S in Murray Hill, Jacksonville. The pub seats about 100 guests and will feature a stage for live music and open-mic jam nights.",https://whatnow.com/jacksonville/restaurants/omara-irish-pub-opening-in-murray-hill/,"June 05, 2026",batch_2_output,2026-06-09
