date,title,address,url,Date_Appended
2026-07-30,Peachwave Planning New Frozen Yogurt Shop at Cottonwood Point,"5420 Wiseman Blvd #103, San Antonio, TX 78253, USA",https://whatnow.com/san-antonio/restaurants/peachwave-planning-new-frozen-yogurt-shop-at-cottonwood-point/,2026-07-31
2026-07-30,Cozy Clover Breakfast Concept Set to Open in Downtown Galesburg Next Month,"10 E Michigan Ave, Galesburg, MI 49053",https://whatnow.com/detroit/restaurants/cozy-clover-breakfast-concept-set-to-open-in-downtown-galesburg-next-month/,2026-07-30
2026-07-30,Breakfast Republic Planning Orange County Location,,https://whatnow.com/orange-county/restaurants/breakfast-republic-planning-orange-county-location/,2026-07-31
2026-07-30,PopUp Bagels Plans Second Jacksonville Location at Pearl Square,"441 W Beaver St, Jacksonville, FL 32202",https://whatnow.com/jacksonville/restaurants/popup-bagels-plans-second-jacksonville-location-at-pearl-square/,2026-07-30
2026-07-30,The Nation's Largest Asian Dining Concept Is Expanding in Columbus,"3847 S High St, Columbus, OH 43207, United States",https://whatnow.com/columbus/restaurants/the-nations-largest-asian-dining-concept-is-expanding-in-columbus/,2026-07-30
2026-07-30,Prost Brewing Co. Plans Fifth Colorado Biergarten at Clear Creek Crossing,"4001 Clear Creek Dr, Lakewood, CO 80401",https://whatnow.com/denver/restaurants/prost-brewing-co-plans-fifth-colorado-biergarten-at-clear-creek-crossing/,2026-07-31
2026-07-30,The Cheesecake Factory To Open Third Charlotte-Area Restaurant At Concord Mills,"8111 Concord Mills Boulevard, Concord, NC 28027, USA",https://whatnow.com/charlotte/restaurants/the-cheesecake-factory-to-open-third-charlotte-area-restaurant-at-concord-mills/,2026-07-30
2026-07-30,BrickTop's Plans Second Charlotte Restaurant in Ballantyne,"3415 Toringdon Way, Charlotte, NC 28277, USA",https://whatnow.com/charlotte/restaurants/bricktops-plans-second-charlotte-restaurant-in-ballantyne/,2026-07-30
2026-07-30,Everbowl Expanding to Alamo Ranch With New San Antonio Shop,"5619 W Loop 1604 N, San Antonio, TX 78253, USA",https://whatnow.com/san-antonio/restaurants/everbowl-expanding-to-alamo-ranch-with-new-san-antonio-shop/,2026-07-31
2026-07-30,Pizza A Modo Mio Team Opening New Fast-Casual Concept at the Citadel Mall,"2070 Sam Rittenberg Blvd, Charleston, SC 29407",https://whatnow.com/charleston/restaurants/pizza-a-modo-mio-team-opening-new-fast-casual-concept-at-the-citadel-mall/,2026-07-30
2026-07-30,Boba Buddies Bringing Second Location to Greenwood,"8551 Greenwood Ave N Unit 2, Seattle, WA 98103",https://whatnow.com/seattle/restaurants/boba-buddies-bringing-second-location-to-greenwood/,2026-07-30
2026-07-30,The Rice Box To Debut in Austin,"2129 E 7th St, Austin, TX 78702, USA",https://whatnow.com/austin/restaurants/the-rice-box-to-debut-in-austin/,2026-07-31
2026-07-30,Callin' Your Bluff Coffee Teases First Brick-and-Mortar in Columbus,"458 W Chapel St, Columbus, OH 43215, USA",https://whatnow.com/columbus/restaurants/callin-your-bluff-coffee-teases-first-brick-and-mortar-in-columbus/,2026-07-30
2026-07-30,Ruby's to Debut in Hamilton's East-End,"193b Ottawa St N, Hamilton, ON L8H 3Z4, Canada",https://whatnow.com/toronto/restaurants/rubys-to-debut-in-hamiltons-east-end/,2026-07-30
2026-07-30,Subcity Sports Lounge Planning Late 2026 Opening in Phoenix,"2939 N 16th St, Phoenix, AZ 85016",https://whatnow.com/phoenix/restaurants/subcity-sports-lounge-planning-late-2026-opening-in-phoenix/,2026-07-31
2026-07-30,KAI Fusion Slated To Open Next Year At The Block at Phipps | What Now Atlanta,"3535 Peachtree Rd NE, Atlanta, GA 30326",https://whatnow.com/atlanta/restaurants/kai-fusion-slated-to-open-next-year-at-the-block-at-phipps-2/,2026-07-31
2026-07-30,Slim Chickens Franchise Planned for New Braunfels Location,"1395 I 35 N Frontage Rd, New Braunfels, TX 78130, USA",https://whatnow.com/san-antonio/restaurants/slim-chickens-franchise-planned-for-new-braunfels-location/,2026-07-31
2026-07-30,Maman Joon Bringing Persian Flavors to Tysons,"1961 Chain Bridge Rd, Tysons, VA 22102",https://whatnow.com/washington-dc/restaurants/maman-joon-bringing-persian-flavors-to-tysons/,2026-07-30
2026-07-30,A New Southern Italian Restaurant Is Celebrating Its Grand Opening in San Francisco,"606 Mission St, San Francisco, CA 94105, United States",https://whatnow.com/san-francisco/restaurants/a-new-southern-italian-restaurant-is-celebrating-its-grand-opening-in-san-francisco/,2026-07-30
2026-07-30,Breakfast Company Plans Texas Debut,,https://whatnow.com/dallas/restaurants/breakfast-company-plans-texas-debut/,2026-07-31
2026-07-30,Queer/Bar Preparing to Reopen Under New Ownership,"1518 11th Ave, Seattle, WA 98122",https://whatnow.com/seattle/restaurants/queer-bar-preparing-to-reopen-under-new-ownership/,2026-07-30
2026-07-30,Bar Citra to Open First Jacksonville Location at Pearl Square,"441 W Beaver St, Jacksonville, FL 32202",https://whatnow.com/jacksonville/restaurants/bar-citra-to-open-first-jacksonville-location-at-pearl-square/,2026-07-30
2026-07-30,Red Bao Kitchen Plans First Brick-and-Mortar at Polaris Fashion Place,"1500 Polaris Pkwy, Columbus, OH 43240, USA",https://whatnow.com/columbus/restaurants/red-bao-kitchen-plans-first-brick-and-mortar-at-polaris-fashion-place/,2026-07-30
2026-07-30,A New All-Day Restaurant Is Opening in Coral Springs This Week,"5920 Coral Ridge Dr, Coral Springs, FL 33076, United States",https://whatnow.com/miami/restaurants/a-new-all-day-restaurant-is-opening-in-coral-springs-this-week/,2026-07-30
2026-07-30,"Gong cha, Bubble Tea Chain, Inks 50 Unit Deal with BACC",,https://whatnow.com/houston/restaurants/gong-cha-bubble-tea-chain-inks-50-unit-deal-with-bacc/,2026-07-31
2026-07-30,Philz Coffee Brewing Up New Concord Location,"1975 Diamond Blvd c108, Concord, CA 94520",https://whatnow.com/san-francisco/restaurants/philz-coffee-brewing-up-new-concord-location/,2026-07-30
2026-07-29,Blue Zebra Lounge Planned for Former Copper & Sage Space,"322 E Camelback Rd, Phoenix, AZ 85012",https://whatnow.com/phoenix/restaurants/blue-zebra-lounge-planned-for-former-copper-sage-space/,2026-07-29
2026-07-29,Loves Dessert Bar Bringing Extra Sweetness to Southaven Locals,"174 Stateline Rd W, Southaven, MS 38671",https://whatnow.com/memphis/restaurants/loves-dessert-bar-bringing-extra-sweetness-to-southaven-locals/,2026-07-30
2026-07-29,Downtown Greensboro to Welcome Blendology This Fall,"112 N Elm St, Greensboro, NC 27401, USA",https://whatnow.com/charlotte/restaurants/downtown-greensboro-to-welcome-blendology-this-fall/,2026-07-29
2026-07-29,LA Urban Fitness Bringing Location Back In Venice | What Now Los Angeles,"235 Main St, Venice, CA 90291",https://whatnow.com/los-angeles/restaurants/la-urban-fitness-bringing-location-back-in-venice/,2026-07-29
2026-07-29,Boston Burrito Chain’s Final Location to Close After Nearly Three Decades,"50 Congress St, Boston, MA 02109",https://whatnow.com/boston/restaurants/boston-burrito-chains-final-location-to-close-after-nearly-three-decades/,2026-07-29
2026-07-29,Island Deli and Smoothie Bar to Open its Second Location in Spring Valley,"4555 S Fort Apache Rd, Las Vegas, NV 89147",https://whatnow.com/houston/restaurants/island-deli-and-smoothie-bar-to-open-its-second-location-in-spring-valley/,2026-07-29
2026-07-29,"Wheat Ridge Is Getting a 6,800-Sq-Ft German Biergarten This August","3801 Crossing Dr, Wheat Ridge, CO 80401, United States",https://whatnow.com/denver/restaurants/wheat-ridge-is-getting-a-6800-sq-ft-german-biergarten-this-august/,2026-07-29
2026-07-29,Dishin Delish Bringing Healthy Latin Cuisine to Northwest Tampa,"3311 W Columbus Dr, Tampa, FL 33607",https://whatnow.com/tampa/restaurants/dishin-delish-bringing-healthy-latin-cuisine-to-northwest-tampa/,2026-07-29
2026-07-29,Sacramento Hospitality Leaders Convene for What Now Accelerate Event,"1015 2nd St, Sacramento, CA 95814",https://whatnow.com/sacramento/restaurants/sacramento-hospitality-leaders-convene-for-what-now-accelerate-event/,2026-07-30
2026-07-29,Sticky Rice Planning Venice Location | What Now Los Angeles,"523 Rose Ave, Venice, CA 90291",https://whatnow.com/los-angeles/restaurants/sticky-rice-planning-venice-location/,2026-07-29
2026-07-29,Cane Pazzo Owner Opening “Italian-Inspired Market and Wine Bar” at Blackwells Corner,"1279 Yeamans Hall Rd, Hanahan, SC 29410",https://whatnow.com/charleston/restaurants/cane-pazzo-owner-opening-italian-inspired-market-and-wine-bar-at-blackwells-corner/,2026-07-29
2026-07-29,La Palapa Mexican Restaurant Relocating to New Space in Lakeside,"12212 Woodside Ave, Lakeside, CA 92040",https://whatnow.com/san-diego/restaurants/la-palapa-mexican-restaurant-relocating-to-new-space-in-lakeside/,2026-07-30
2026-07-29,Rosati’s Pizza Franchise Moving into Delta Township For Second Restaurant,"644 Migaldi Ln, Lansing, MI 48917",https://whatnow.com/detroit/restaurants/rosatis-pizza-franchise-moving-into-delta-township-for-second-restaurant/,2026-07-29
2026-07-29,"Dancing Dumplings, New Concept, Planned for Boca Park","1000 S Rampart Blvd, Las Vegas, NV 89145",https://whatnow.com/las-vegas/restaurants/dancing-dumplings-new-concept-planned-for-boca-park/,2026-07-30
2026-07-29,EZPZ Pizza Planning Second Location In The Valley | What Now Los Angeles,"12824 Ventura Blvd, Studio City, CA 91604",https://whatnow.com/los-angeles/restaurants/ezpz-pizza-planning-second-location-in-the-valley/,2026-07-29
2026-07-29,"Workaround Cafe, New Co-Working Concept, to Open in the Greater Heights","2821 W 11th St, Houston, TX 77008",https://whatnow.com/houston/restaurants/workaround-cafe-new-co-working-concept-to-open-in-the-greater-heights/,2026-07-29
2026-07-29,Popular Restaurant Chain Known for Soup Dumplings Is Expanding in Orange County,"1401 Brea Mall, Brea, CA 92821, United States",https://whatnow.com/orange-county/restaurants/popular-restaurant-chain-known-for-soup-dumplings-is-expanding-in-orange-county/,2026-07-29
2026-07-29,New Oyster Bar Opens in Brooklyn’s Prospect Heights Neighborhood,"406 Prospect Pl, Brooklyn, NY 11238",https://whatnow.com/new-york/restaurants/new-oyster-bar-opens-in-brooklyns-prospect-heights-neighborhood/,2026-07-29
2026-07-29,Fogo de Chão Bringing Brazilian Steakhouse Experience to Cherry Hill,"901 Haddonfield Rd., Cherry Hill Township, NJ 08002",https://whatnow.com/philadelphia/restaurants/fogo-de-chao-bringing-brazilian-steakhouse-experience-to-cherry-hill/,2026-07-29
2026-07-29,Raani Coming to Toronto's Financial District,"360 Bay St., Toronto, ON M5H 2V6, Canada",https://whatnow.com/toronto/restaurants/raani-coming-to-torontos-financial-district/,2026-07-30
2026-07-29,North and River Restaurant Set to Open in Former Ripon Social Space,"122 W River Rd, Ripon, CA 95366, USA",https://whatnow.com/sacramento/restaurants/north-and-river-restaurant-set-to-open-in-former-ripon-social-space/,2026-07-30
2026-07-29,Pinchy's Lobster & Raw Bar Planned for Downtown Maryville,"508 High St, Maryville, TN 37804, USA",https://whatnow.com/nashville/restaurants/pinchys-lobster-raw-bar-planned-for-downtown-maryville/,2026-07-29
2026-07-29,Springbone Kitchen Grows NYC Presence With Manhattan West Opening,"398 10th Ave., New York, NY 10001",https://whatnow.com/new-york/restaurants/springbone-kitchen-grows-nyc-presence-with-manhattan-west-opening/,2026-07-29
2026-07-29,Multiple 7 Brew Locations In Development Across Atlanta Market,,https://whatnow.com/atlanta/restaurants/multiple-7-brew-locations-in-development-across-atlanta-market/,2026-07-30
2026-07-29,Fratelli’s Italian Kitchen Expanding to Downtown Lowell for Second Location,"123 W Main St, Lowell, MI 49331",https://whatnow.com/detroit/restaurants/fratellis-italian-kitchen-expanding-to-downtown-lowell-for-second-location/,2026-07-29
2026-07-29,The Old Jailhouse Is Opening a Bar at MCO This Fall,"1 Jeff Fuqua Blvd, Orlando, FL 32827",https://whatnow.com/orlando/restaurants/the-old-jailhouse-opening-a-bar-at-mco-this-fall/,2026-07-29
2026-07-29,Birch House Development Receiving Bagel Spot In Lawrenceville | What Now Atlanta,"1170 Ballpark Ln, Lawrenceville, GA 30043",https://whatnow.com/atlanta/restaurants/birch-house-development-receiving-bagel-spot-in-lawrenceville-2/,2026-07-30
2026-07-29,Zaza Opening First Osceola County Location,"3208 John Young Pkwy, Kissimmee, FL 34741",https://whatnow.com/orlando/restaurants/zaza-opening-first-osceola-county-location/,2026-07-29
2026-07-29,Graze Craze Opens New Charcuterie Shop in Huntington Beach | What Now Orange County,"6502 Bolsa Ave, Huntington Beach, CA 92647",https://whatnow.com/orange-county/restaurants/graze-craze-opens-new-charcuterie-shop-in-huntington-beach/,2026-07-29
2026-07-29,The Taco Stache Plans Savannah Expansion,"940 The News Pl #102, Savannah, GA 31405",https://whatnow.com/charleston/restaurants/the-taco-stache-plans-savannah-expansion/,2026-07-29
2026-07-29,Bamboo Sushi Expanding to Kirkland,"128 Lake St S, Kirkland, WA 98033",https://whatnow.com/seattle/restaurants/bamboo-sushi-expanding-to-kirkland/,2026-07-29
2026-07-29,Rise & Grind Cafe Planned for Strongsville Recreation Center,"18100 Royalton Road Strongsville, OH 44136",https://whatnow.com/columbus/restaurants/rise-grind-cafe-planned-for-strongsville-recreation-center/,2026-07-29
2026-07-29,Owners of Virtue in Hyde Park Bringing New Concept to Fulton Market,"219 N Elizabeth St, Chicago, IL 60607",https://whatnow.com/chicago/restaurants/owners-of-virtue-in-hyde-park-bringing-new-concept-to-fulton-market/,2026-07-29
2026-07-29,Crudo e Nudo Chef Opening Bar Fortuna In Santa Monica | What Now Los Angeles,"2917 Main St, Santa Monica, CA 90405",https://whatnow.com/los-angeles/restaurants/crudo-e-nudo-chef-opening-bar-fortuna-in-santa-monica/,2026-07-30
2026-07-29,Bakey Opens in Hallandale Beach With Two More Locations Planned,"668 W Hallandale Beach Blvd, Hallandale Beach, FL 33009",https://whatnow.com/miami/restaurants/bakey-opens-in-hallandale-beach-with-two-more-locations-planned/,2026-07-30
2026-07-29,A Chic Astoria Bistro With 300 Wines on Its List Is Closing August 8,"36-15 Ditmars Blvd, Astoria, NY 11105, United States",https://whatnow.com/new-york/restaurants/a-chic-astoria-bistro-with-300-wines-on-its-list-is-closing-august-8/,2026-07-29
2026-07-29,French-Inspired Bakery and Cafe Expands Presence in Charlotte,"523 Fenton Pl, Charlotte, NC 28207",https://whatnow.com/charlotte/restaurants/french-inspired-bakery-and-cafe-expands-presence-in-charlotte/,2026-07-29
2026-07-29,Tacos La Bala to Open its Next Eatery in New Caney,"20460 FM 1485, New Caney, TX 77357",https://whatnow.com/houston/restaurants/tacos-la-bala-to-open-its-next-eatery-in-new-caney/,2026-07-29
2026-07-29,A New Vendor Is Bringing Ayurvedic-Inspired Food Products to Atlanta’s Upper West Market,"1385 Collier Rd NW, Atlanta, GA 30318",https://whatnow.com/atlanta/restaurants/a-new-vendor-is-bringing-ayurvedic-inspired-food-products-to-atlantas-upper-west-market/,2026-07-29
2026-07-29,The Arcade Restaurant Carries Four Generations of Memphis History,"540 S Main St. Memphis, TN 38103",https://whatnow.com/memphis/restaurants/the-arcade-restaurant-carries-four-generations-of-memphis-history/,2026-07-30
2026-07-29,One of America’s Largest Quick-Service Restaurant Chains Is Opening in Azle,"417 NW Pkwy St, Azle, TX 76020",https://whatnow.com/dallas/restaurants/one-of-americas-largest-quick-service-restaurant-chains-is-opening-in-azle/,2026-07-29
2026-07-29,Râz Preparing to Open in Downtown Dundas,"65 King St W, Dundas, ON L9H 1T5, Canada",https://whatnow.com/toronto/restaurants/raz-preparing-to-open-in-downtown-dundas/,2026-07-29
2026-07-29,Pork Belly’s Owner Opening New Bradenton Restaurant,"2127 Cortez Rd W, Bradenton, FL 34207",https://whatnow.com/uncategorized/restaurants/pork-bellys-owner-looks-to-be-expanding-with-new-bradenton-restaurant/,2026-07-29
2026-07-29,La Salsa Verde to Open New Location in The Colony,"5333 State Hwy 121, The Colony, TX 75056, USA",https://whatnow.com/dallas/restaurants/la-salsa-verde-to-open-new-location-in-the-colony/,2026-07-30
2026-07-29,"Ob Uan To Bring Thai Flavors, Vintage Charm to the Upper East Side","1479 1st Ave., New York, NY 10075",https://whatnow.com/new-york/restaurants/ob-uan-to-bring-thai-flavors-vintage-charm-to-the-upper-east-side/,2026-07-29
2026-07-28,Levain Bakery Eyes Austin's Domain To Bring Its Famous Cookies,"3120 Palm Way, Austin, TX 78758, USA",https://whatnow.com/austin/restaurants/levain-bakery-eyes-austins-domain-to-bring-its-famous-cookies/,2026-07-29
2026-07-28,El Barrio: New Bakery and Taqueria Eyes Carrollton,"1235 S Josey Ln, Carrollton, TX 75006, USA",https://whatnow.com/dallas/restaurants/el-barrio-new-bakery-and-taqueria-could-be-coming-to-carrollton/,2026-07-29
2026-07-28,SusieCakes Heading to Frisco's Fields West Development,"5501 Fields Pkwy b120, Frisco, TX 75033, USA",https://whatnow.com/dallas/restaurants/susiecakes-heading-to-friscos-fields-west-development/,2026-07-29
2026-07-28,"CAVA Opens In Bellaire, TX On July 28th | What Now Houston","5401 Bellaire Blvd, Bellaire, TX 77401",https://whatnow.com/houston/restaurants/cava-opens-in-bellaire-tx-on-july-28th/,2026-07-28
2026-07-28,Le Mil's to Introduce Indian Specialty Coffee to San Francisco,"1330 Polk St, San Francisco, CA 94109",https://whatnow.com/san-francisco/restaurants/le-mils-to-introduce-indian-specialty-coffee-to-san-francisco/,2026-07-29
